amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/0pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
get_unmapped_area	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	get_unmapped_area	[Unknown]	0xffffffff8117da80
getenv	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	getenv	[Unknown]	0x368f0
hrtimer_forward	0.002000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	hrtimer_forward	[Unknown]	0xffffffff810b0e40
idle_cpu	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	idle_cpu	[Unknown]	0xffffffff81081cb0
invoke_rcu_core	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	invoke_rcu_core	[Unknown]	0xffffffff810a8a00
kgni_req_set_dla_credits	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	kgni_ari.ko	kgni_req_set_dla_credits	gni_dla_state.h	0x3ed40
kgnilnd_set_tx_id	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	kgnilnd.ko	kgnilnd_set_tx_id	gnilnd_cb.c	0x18350
llvm::DWARFDebugInfoEntryMinimal::isSubroutineDIE	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::isSubroutineDIE(void) const	[Unknown]	0x4abe0
lnet_mt_of_attach	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_mt_of_attach	lib-ptl.c	0xf4c0
lnet_post_send_locked	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	lnet_post_send_locked	lib-move.c	0x14b30
lockref_put_or_lock	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	lockref_put_or_lock	[Unknown]	0xffffffff812b0770
malloc	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	malloc	[Unknown]	0x20f780
mntput_no_expire	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mntput_no_expire	[Unknown]	0xffffffff811d0a40
mpol_shared_policy_lookup	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mpol_shared_policy_lookup	[Unknown]	0xffffffff811986d0
mutex_spin_on_owner.isra.2	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	mutex_spin_on_owner.isra.2	[Unknown]	0xffffffff81096ed0
native_smp_send_reschedule	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	native_smp_send_reschedule	[Unknown]	0xffffffff81037230
operator delete	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	operator delete(void*)	new.cpp	0xbb4a0
operator new	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	2400072	0	0	0	0	0.0	libpin3dwarf.so	operator new(unsigned long)	new.cpp	0xbb3a0
ovl_permission	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	ovl_permission	[Unknown]	0xffffffff81251ef0
page_mapping	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	page_mapping	[Unknown]	0xffffffff81167250
pat_pagerange_is_ram	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pat_pagerange_is_ram	[Unknown]	0xffffffff8104cf20
pc_umdrv	0.002000		60.6	0.0	0.0	0.0	0.0	0.0	0.0	0	0	800024	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_umdrv	PeleC_3d.F90	0x9d0340
prepare_to_wait	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	prepare_to_wait	[Unknown]	0xffffffff81093050
pud_large	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pud_large	pgtable.h	0x28fa
radix_tree_insert	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	radix_tree_insert	[Unknown]	0xffffffff812a8d80
rcu_accelerate_cbs	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_accelerate_cbs	[Unknown]	0xffffffff810aa670
rcu_advance_cbs	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_advance_cbs	[Unknown]	0xffffffff810aa880
run_rebalance_domains	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_rebalance_domains	[Unknown]	0xffffffff8108e230
rwsem_down_read_failed	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_down_read_failed	[Unknown]	0xffffffff815045e0
rwsem_down_write_failed	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_down_write_failed	[Unknown]	0xffffffff815046f0
select_task_rq_fair	0.002000	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	select_task_rq_fair	[Unknown]	0xffffffff81086310
shift_bound_d1	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	shift_bound_d1	AMReX_mempool_f.f90	0x6c5910
shmem_add_to_page_cache	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	vmlinux	shmem_add_to_page_cache	[Unknown]	0xffffffff81163f00
shmem_write_begin	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	shmem_write_begin	[Unknown]	0xffffffff81164a30
soinfo::Relocate	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	linker	soinfo::Relocate(elf64_rela*, unsigned int)	[Unknown]	0xb340
squashfs_read_data	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	squashfs_read_data	[Unknown]	0xffffffff81234de0
std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first(void)	memory	0x6d8d0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__tree_node_base<void*>*& std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>(std::__1::__tree_node_base<void*>*&, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram> const&)	[Unknown]	0x399e0
std::__1::allocator<char>::max_size	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator<char>::max_size(void) const	memory	0x6da30
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__grow_by_and_replace	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__grow_by_and_replace(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, char const*)	string	0x63cd0
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__is_long	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__is_long(void) const	string	0x61b60
std::operator+<char, std::char_traits<char>, std::allocator<char>>	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::basic_string<char, std::char_traits<char>, std::allocator<char>> std::operator+<char, std::char_traits<char>, std::allocator<char>>(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	[Unknown]	0x637130
std::priv::_Rb_tree<LEVEL_PINCLIENT::RTN_KEY, std::less<LEVEL_PINCLIENT::RTN_KEY>, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>, std::priv::_Select1st<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::priv::_MapTraitsT<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::allocator<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>>::_M_insert	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<LEVEL_PINCLIENT::RTN_KEY, std::less<LEVEL_PINCLIENT::RTN_KEY>, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>, std::priv::_Select1st<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::priv::_MapTraitsT<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::allocator<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>>::_M_insert(std::priv::_Rb_tree_node_base*, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>> const&, std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*)	[Unknown]	0x68e1b0
std::priv::_String_base<char, std::allocator<char>>::_M_allocate_block	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	libtpsstool.so	std::priv::_String_base<char, std::allocator<char>>::_M_allocate_block(unsigned long)	[Unknown]	0xca250
std::string::_Rep::_S_create	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::string::_Rep::_S_create(unsigned long, unsigned long, std::allocator<char> const&)	[Unknown]	0xc3b80
std::string::string	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::string::string(std::string const&)	[Unknown]	0xc4fa0
strcmp	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	linker	strcmp	[Unknown]	0x19180
strtoumax	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	libc-dynamic.so	strtoumax	[Unknown]	0x40ef0
sync_mm_rss	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	sync_mm_rss	[Unknown]	0xffffffff81176bd0
tick_sched_handle.isra.15	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	tick_sched_handle.isra.15	[Unknown]	0xffffffff810bf7f0
trv_build	0.002000	-0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	1600048	1600048	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	trv_build	transport_type.f90	0x6b4360
try_to_wake_up	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	try_to_wake_up	[Unknown]	0xffffffff81080080
up_write	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	up_write	[Unknown]	0xffffffff81097400
vma_adjust	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	800024	800024	0	0	0	0	1.000000	vmlinux	vma_adjust	[Unknown]	0xffffffff8117e290
vmacache_update	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	vmacache_update	[Unknown]	0xffffffff81172e10
write	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	write	[Unknown]	0x17590
xpmem_ap_deref	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_ap_deref	xpmem_misc.c	0x3950
xpmem_invalidate_PTEs_range	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	xpmem.ko	xpmem_invalidate_PTEs_range	xpmem_mmu_notifier.c	0x3eea
zlib_uncompress	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	zlib_uncompress	[Unknown]	0xffffffff81239dc0
GNII_SMSG_SEND	0.001000	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	kgni_ari.ko	GNII_SMSG_SEND	gni_smsg.h	0x40bd0
GetSubprogramsListInImage	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	GetSubprogramsListInImage	[Unknown]	0x391c0
IntHashMap_CalculateIntHash	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	IntHashMap_CalculateIntHash	[Unknown]	0x6ce90
IntHashMap_FindEntry	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	IntHashMap_FindEntry	[Unknown]	0x6ceb0
IntHashMap_Get	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	IntHashMap_Get	[Unknown]	0x6d390
IntHashMap_PutLazy	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libc-dynamic.so	IntHashMap_PutLazy	[Unknown]	0x6d290
LEVEL_BASE::ARRAYBASE::New	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	2400072	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::ARRAYBASE::New(void)	[Unknown]	0x6faf90
LEVEL_BASE::KNOB_BASE::WasParsingDone	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::KNOB_BASE::WasParsingDone(void)	[Unknown]	0x1161d0
LEVEL_BASE::STAT::FindStatistic	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::STAT::FindStatistic(std::string const&, std::string const&, std::string const&)	[Unknown]	0x12cf90
LEVEL_BASE::SWMALLOC::FreePages	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SWMALLOC::FreePages(void*, unsigned int)	[Unknown]	0x2100e0
LEVEL_BASE::SWMALLOC::GetBucketSize	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::SWMALLOC::GetBucketSize(unsigned int)	[Unknown]	0x675750
LEVEL_BASE::SlowAssertsEnabled	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SlowAssertsEnabled(void)	[Unknown]	0x120dd0
LEVEL_BASE::StringFromAddrint	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::StringFromAddrint(unsigned long)	[Unknown]	0x645ac0
LEVEL_CORE::BBL_CheckSuccEdgType	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::BBL_CheckSuccEdgType(LEVEL_CORE::INDEX<(int)4>, LEVEL_CORE::EDG_TYPE)	[Unknown]	0x185a20
LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>(LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>)	[Unknown]	0x778a20
LEVEL_CORE::INS_Category	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::INS_Category(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x6596d0
LEVEL_CORE::INS_InitJxBLFromOtherIns	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_InitJxBLFromOtherIns(LEVEL_CORE::INDEX<(int)6>, LEVEL_CORE::INDEX<(int)6>, unsigned long)	[Unknown]	0x1cd6e0
LEVEL_CORE::INS_PrintString	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::INS_PrintString(LEVEL_CORE::INDEX<(int)6>, unsigned long)	[Unknown]	0x65e870
LEVEL_CORE::INS_REUSERS_MANAGER::BuildReuseIdVecForRegImmOp	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_REUSERS_MANAGER::BuildReuseIdVecForRegImmOp(int, unsigned char, unsigned char)	[Unknown]	0x1fc3b0
LEVEL_CORE::INS_REUSERS_MANAGER::MMLoadGetCopy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_REUSERS_MANAGER::MMLoadGetCopy(LEVEL_CORE::INDEX<(int)6>, unsigned long*, int, LEVEL_BASE::REG, int, LEVEL_BASE::REG, int, LEVEL_BASE::REG, LEVEL_BASE::REG, LEVEL_BASE::REG, int, unsigned int, unsigned char, unsigned char, unsigned char, bool)	[Unknown]	0x1ff9a0
LEVEL_CORE::INS_REUSER_STORE::FindOrAdd	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_REUSER_STORE::FindOrAdd(std::vector<unsigned long, std::allocator<unsigned long>> const&)	[Unknown]	0x1fdfa0
LEVEL_CORE::INS_REUSER_STORE::HashKey	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_REUSER_STORE::HashKey(std::vector<unsigned long, std::allocator<unsigned long>> const&)	[Unknown]	0x1f64b0
LEVEL_CORE::INS_StringShorter	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::INS_StringShorter(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x666c00
LEVEL_CORE::RTN_MakeBbls	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::RTN_MakeBbls(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x1a9a50
LEVEL_CORE::SYM_Init	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	libtpsstool.so	LEVEL_CORE::SYM_Init(LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::VAL_TYPE, bool, LEVEL_CORE::SYM_IFUNC_TYPE, std::string const&, unsigned int, LEVEL_CORE::ADDR<(int)1>, unsigned int, void const*, bool, bool, unsigned int)	[Unknown]	0x76fd30
LEVEL_CORE::XED_RegRolePosFromXED	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	pinbin	LEVEL_CORE::XED_RegRolePosFromXED(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x1edf30
LEVEL_CORE::xed_exact_map_to_pin_reg	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::xed_exact_map_to_pin_reg(xed_reg_enum_t)	[Unknown]	0x1ed420
LEVEL_IMGIO::IMG_ReadImage	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_IMGIO::IMG_ReadImage(LEVEL_CORE::INDEX<(int)1>, std::string const&, std::string const&, bool, bool*, void*)	[Unknown]	0x6f6da0
LEVEL_INJECTOR::PtraceLoader	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_INJECTOR::PtraceLoader(int, char const*, char**, char const**, Elf64_auxv_t*, unsigned int, bool, void*)	[Unknown]	0x393f90
LEVEL_PINCLIENT::CompleteImageLoad	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::CompleteImageLoad(LEVEL_CORE::INDEX<(int)1>, void*)	[Unknown]	0x67cbb0
LEVEL_PINCLIENT::CookSymPltSec<Elf64_Sym>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_PINCLIENT::CookSymPltSec<Elf64_Sym>(LEVEL_CORE::INDEX<(int)1>, Elf64_Sym const*, char const*)	[Unknown]	0x6d5060
LEVEL_PINCLIENT::RTN_Name	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::RTN_Name(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x67e960
LEVEL_PINCLIENT::RTN_OUTSIDE_RANGES::FixupRtnStartIfNeeded	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::RTN_OUTSIDE_RANGES::FixupRtnStartIfNeeded(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x686340
LEVEL_PINCLIENT::SYM_Next	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::SYM_Next(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x67c1b0
LEVEL_VM::AllocationCeiling	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::AllocationCeiling(unsigned long)	[Unknown]	0x2b88c0
LEVEL_VM::BBL_GetNonConstVmsvcArgs	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::BBL_GetNonConstVmsvcArgs(LEVEL_CORE::INDEX<(int)4>)	[Unknown]	0x243e30
LEVEL_VM::CC_DIR::LookupCCEntryByIaddr	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::CC_DIR::LookupCCEntryByIaddr(LEVEL_CORE::ADDR<(int)1>, LEVEL_VM::SCT_ATTRIBUTES const*, LEVEL_VM::VALIDITY_TYPE, LEVEL_VM::MATCH_TYPE)	[Unknown]	0x221240
