amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/1pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
func@0x6f0890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x6f0890	[Unknown]	0x6f0890
func@0x6f08d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	amplxe-runss	func@0x6f08d0	[Unknown]	0x6f08d0
func@0x6f0920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	1600048	0	0	0	0	0.0	amplxe-runss	func@0x6f0920	[Unknown]	0x6f0920
func@0x6f0970	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6f0970	[Unknown]	0x6f0970
func@0x6f09c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400192	0	0	0	0	0	0.0	amplxe-runss	func@0x6f09c0	[Unknown]	0x6f09c0
func@0x6f0b20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x6f0b20	[Unknown]	0x6f0b20
func@0x6f0c30	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	800024	0	0	0	0	0.0	amplxe-runss	func@0x6f0c30	[Unknown]	0x6f0c30
func@0x6f0fd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22400672	0	0	0	0	0	0.0	amplxe-runss	func@0x6f0fd0	[Unknown]	0x6f0fd0
func@0x6f1020	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	56801704	0	0	0	0	0	0.0	amplxe-runss	func@0x6f1020	[Unknown]	0x6f1020
func@0x6f1070	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x6f1070	[Unknown]	0x6f1070
func@0x6f1480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6f1480	[Unknown]	0x6f1480
func@0x6f14d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x6f14d0	[Unknown]	0x6f14d0
func@0x6f1520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x6f1520	[Unknown]	0x6f1520
func@0x6f1570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x6f1570	[Unknown]	0x6f1570
func@0x6fbb00	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x6fbb00	[Unknown]	0x6fbb00
func@0x6fbb30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	amplxe-runss	func@0x6fbb30	[Unknown]	0x6fbb30
func@0x6fbb60	0.0					0.0	0.0	0.0	0.0	33601008	0	0	0	0	0	1.000000	amplxe-runss	func@0x6fbb60	[Unknown]	0x6fbb60
func@0x6fbb90	0.0				0.0		0.0	0.0	0.0	41601248	10400312	0	0	0	0	1.000000	amplxe-runss	func@0x6fbb90	[Unknown]	0x6fbb90
func@0x6fbbe0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x6fbbe0	[Unknown]	0x6fbbe0
func@0x6fbc10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6fbc10	[Unknown]	0x6fbc10
func@0x6fc090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc090	[Unknown]	0x6fc090
func@0x6fc0c0	0.0				0.0		0.0	0.0	0.0	20000600	800024	0	0	0	0	1.000000	amplxe-runss	func@0x6fc0c0	[Unknown]	0x6fc0c0
func@0x6fc0f0	0.0				0.0		0.0	0.0	0.0	16000480	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc0f0	[Unknown]	0x6fc0f0
func@0x6fc120	0.0		0.0		0.0		0.0	0.0	0.0	41601248	12800384	0	0	0	0	1.000000	amplxe-runss	func@0x6fc120	[Unknown]	0x6fc120
func@0x6fc150	0.0		0.0		0.0		0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc150	[Unknown]	0x6fc150
func@0x6fc180	0.0		0.0		0.0		0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc180	[Unknown]	0x6fc180
func@0x6fc5c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc5c0	[Unknown]	0x6fc5c0
func@0x6fc610	0.0		0.0		0.0		0.0	0.0	0.0	4000120	0	0	0	0	0	1.000000	amplxe-runss	func@0x6fc610	[Unknown]	0x6fc610
func@0x6fc640	0.0				0.0		0.0	0.0	0.0	36001080	0	800024	0	0	0	1.000000	amplxe-runss	func@0x6fc640	[Unknown]	0x6fc640
func@0x6fc690	0.0				0.0		0.0	0.0	0.0	46401392	4000120	0	0	0	0	0.0	amplxe-runss	func@0x6fc690	[Unknown]	0x6fc690
func@0x6fc6c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc6c0	[Unknown]	0x6fc6c0
func@0x6fc720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6fc720	[Unknown]	0x6fc720
func@0x6fea90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6fea90	[Unknown]	0x6fea90
func@0x6ff2b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6ff2b0	[Unknown]	0x6ff2b0
func@0x6ff300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6ff300	[Unknown]	0x6ff300
func@0x6ff330	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	8000240	800024	0	0	0	0	0.0	amplxe-runss	func@0x6ff330	[Unknown]	0x6ff330
func@0x6ff640	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	3200096	1600048	0	0	0	0.0	amplxe-runss	func@0x6ff640	[Unknown]	0x6ff640
func@0x6ffba0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x6ffba0	[Unknown]	0x6ffba0
func@0x6ffbd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x6ffbd0	[Unknown]	0x6ffbd0
func@0x700680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x700680	[Unknown]	0x700680
func@0x7008c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x7008c0	[Unknown]	0x7008c0
func@0x700f70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x700f70	[Unknown]	0x700f70
func@0x70b2e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70b2e0	[Unknown]	0x70b2e0
func@0x70b480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70b480	[Unknown]	0x70b480
func@0x70bad0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70bad0	[Unknown]	0x70bad0
func@0x70c5a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70c5a0	[Unknown]	0x70c5a0
func@0x70c600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70c600	[Unknown]	0x70c600
func@0x70c640	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	amplxe-runss	func@0x70c640	[Unknown]	0x70c640
func@0x70c690	0.0				0.0		0.0	0.0	0.0	4800144	800024	0	0	0	0	0.0	amplxe-runss	func@0x70c690	[Unknown]	0x70c690
func@0x70c6e0	0.0		0.0		0.0		0.0	0.0	0.0	1600048	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70c6e0	[Unknown]	0x70c6e0
func@0x70c720	0.0		0.0		0.0		0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70c720	[Unknown]	0x70c720
func@0x70c7c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70c7c0	[Unknown]	0x70c7c0
func@0x70c840	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x70c840	[Unknown]	0x70c840
func@0x70c970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70c970	[Unknown]	0x70c970
func@0x70c9b0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x70c9b0	[Unknown]	0x70c9b0
func@0x70ca50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70ca50	[Unknown]	0x70ca50
func@0x70cac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70cac0	[Unknown]	0x70cac0
func@0x70cb50	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x70cb50	[Unknown]	0x70cb50
func@0x70cba0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70cba0	[Unknown]	0x70cba0
func@0x70cc60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x70cc60	[Unknown]	0x70cc60
func@0x70ccb0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70ccb0	[Unknown]	0x70ccb0
func@0x70ce30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70ce30	[Unknown]	0x70ce30
func@0x70ce50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70ce50	[Unknown]	0x70ce50
func@0x70ce70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x70ce70	[Unknown]	0x70ce70
func@0x70ceb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	800024	0	0	0.0	amplxe-runss	func@0x70ceb0	[Unknown]	0x70ceb0
func@0x70cfb0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70cfb0	[Unknown]	0x70cfb0
func@0x70d360	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70d360	[Unknown]	0x70d360
func@0x70d400	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x70d400	[Unknown]	0x70d400
func@0x70d460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70d460	[Unknown]	0x70d460
func@0x70d490	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	800024	0	0	0	0.0	amplxe-runss	func@0x70d490	[Unknown]	0x70d490
func@0x70d520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70d520	[Unknown]	0x70d520
func@0x70d570	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70d570	[Unknown]	0x70d570
func@0x70d5f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	amplxe-runss	func@0x70d5f0	[Unknown]	0x70d5f0
func@0x70d7d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70d7d0	[Unknown]	0x70d7d0
func@0x70d910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70d910	[Unknown]	0x70d910
func@0x70d940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70d940	[Unknown]	0x70d940
func@0x70da20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70da20	[Unknown]	0x70da20
func@0x70db00	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70db00	[Unknown]	0x70db00
func@0x70db80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70db80	[Unknown]	0x70db80
func@0x70dc50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70dc50	[Unknown]	0x70dc50
func@0x70dda0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	amplxe-runss	func@0x70dda0	[Unknown]	0x70dda0
func@0x70ddf0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70ddf0	[Unknown]	0x70ddf0
func@0x70de90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70de90	[Unknown]	0x70de90
func@0x70dec0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x70dec0	[Unknown]	0x70dec0
func@0x70def0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70def0	[Unknown]	0x70def0
func@0x70dfc0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70dfc0	[Unknown]	0x70dfc0
func@0x70e040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x70e040	[Unknown]	0x70e040
func@0x70e490	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70e490	[Unknown]	0x70e490
func@0x70e50e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70e50e	[Unknown]	0x70e50e
func@0x70e520	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70e520	[Unknown]	0x70e520
func@0x70e5b0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70e5b0	[Unknown]	0x70e5b0
func@0x70e5e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70e5e0	[Unknown]	0x70e5e0
func@0x70e630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70e630	[Unknown]	0x70e630
func@0x70e820	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x70e820	[Unknown]	0x70e820
func@0x70e930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	800024	0	0	0	0.0	amplxe-runss	func@0x70e930	[Unknown]	0x70e930
func@0x70e9b0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	amplxe-runss	func@0x70e9b0	[Unknown]	0x70e9b0
func@0x70ea20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70ea20	[Unknown]	0x70ea20
func@0x70eaa0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70eaa0	[Unknown]	0x70eaa0
func@0x70eb70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	2400072	0	0	0	0	0.0	amplxe-runss	func@0x70eb70	[Unknown]	0x70eb70
func@0x70eba0	0.0		0.0			0.0	0.0	0.0	0.0	3200096	2400072	0	0	0	0	1.000000	amplxe-runss	func@0x70eba0	[Unknown]	0x70eba0
func@0x70ebf6	0.0					0.0	0.0	0.0	0.0	4800144	2400072	0	0	0	0	1.000000	amplxe-runss	func@0x70ebf6	[Unknown]	0x70ebf6
func@0x70ec40	0.0					0.0	0.0	0.0	0.0	8000240	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70ec40	[Unknown]	0x70ec40
func@0x70ecb0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	amplxe-runss	func@0x70ecb0	[Unknown]	0x70ecb0
func@0x70ece0	0.0		0.0			0.0	0.0	0.0	0.0	4000120	800024	0	0	0	0	0.0	amplxe-runss	func@0x70ece0	[Unknown]	0x70ece0
func@0x70ed10	0.0		0.0		0.0		0.0	0.0	0.0	6400192	1600048	800024	800024	0	0	0.0	amplxe-runss	func@0x70ed10	[Unknown]	0x70ed10
func@0x70ed40	0.0		0.0				0.0	0.0	0.0	4800144	0	800024	0	0	0	0.0	amplxe-runss	func@0x70ed40	[Unknown]	0x70ed40
func@0x70ed70	0.0				0.0		0.0	0.0	0.0	5600168	1600048	800024	0	0	0	0.0	amplxe-runss	func@0x70ed70	[Unknown]	0x70ed70
func@0x70eda0	0.0						0.0	0.0	0.0	4800144	0	800024	800024	0	0	0.0	amplxe-runss	func@0x70eda0	[Unknown]	0x70eda0
func@0x70edf0	0.0		0.0			0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	amplxe-runss	func@0x70edf0	[Unknown]	0x70edf0
func@0x70ee50	0.0		0.0		0.0		0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	amplxe-runss	func@0x70ee50	[Unknown]	0x70ee50
func@0x70eea0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x70eea0	[Unknown]	0x70eea0
func@0x70ef50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70ef50	[Unknown]	0x70ef50
func@0x70f000	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f000	[Unknown]	0x70f000
func@0x70f030	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70f030	[Unknown]	0x70f030
func@0x70f060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70f060	[Unknown]	0x70f060
func@0x70f090	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	17600528	0	0	0	0	0	0.0	amplxe-runss	func@0x70f090	[Unknown]	0x70f090
func@0x70f0c0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	amplxe-runss	func@0x70f0c0	[Unknown]	0x70f0c0
func@0x70f1c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f1c0	[Unknown]	0x70f1c0
func@0x70f220	0.0				0.0		0.0	0.0	0.0	1600048	3200096	0	0	0	0	1.000000	amplxe-runss	func@0x70f220	[Unknown]	0x70f220
func@0x70f250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	amplxe-runss	func@0x70f250	[Unknown]	0x70f250
func@0x70f280	0.0				0.0		0.0	0.0	0.0	6400192	0	0	0	0	0	0.0	amplxe-runss	func@0x70f280	[Unknown]	0x70f280
func@0x70f2b0	0.0	0.0			0.0		0.0	0.0	0.0	6400192	4000120	0	0	0	0	0.0	amplxe-runss	func@0x70f2b0	[Unknown]	0x70f2b0
func@0x70f2e0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400192	800024	800024	0	0	0	0.0	amplxe-runss	func@0x70f2e0	[Unknown]	0x70f2e0
func@0x70f310	0.0				0.0		0.0	0.0	0.0	3200096	800024	1600048	0	0	0	0.0	amplxe-runss	func@0x70f310	[Unknown]	0x70f310
func@0x70f340	0.0	50.0	0.0		0.0		0.0	0.0	0.0	1600048	0	800024	0	0	0	1.000000	amplxe-runss	func@0x70f340	[Unknown]	0x70f340
func@0x70f370	0.0				0.0		0.0	0.0	0.0	9600288	2400072	800024	1600048	0	0	0.0	amplxe-runss	func@0x70f370	[Unknown]	0x70f370
func@0x70f3a0	0.0		0.0		0.0		0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70f3a0	[Unknown]	0x70f3a0
func@0x70f3d0	0.0				0.0		0.0	0.0	0.0	800024	3200096	0	800024	0	0	0.0	amplxe-runss	func@0x70f3d0	[Unknown]	0x70f3d0
func@0x70f420	0.0	0.0		0.0	0.0		0.0	0.0	0.0	2400072	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70f420	[Unknown]	0x70f420
func@0x70f450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f450	[Unknown]	0x70f450
func@0x70f480	0.0				0.0		0.0	0.0	0.0	0	800024	0	1600048	0	0	0.0	amplxe-runss	func@0x70f480	[Unknown]	0x70f480
func@0x70f4b0	0.0		0.0		0.0		0.0	0.0	0.0	12800384	0	800024	0	0	0	1.000000	amplxe-runss	func@0x70f4b0	[Unknown]	0x70f4b0
func@0x70f4e0	0.0				0.0		0.0	0.0	0.0	1600048	0	800024	0	0	0	0.0	amplxe-runss	func@0x70f4e0	[Unknown]	0x70f4e0
func@0x70f510	0.0				0.0		0.0	0.0	0.0	2400072	4000120	0	0	0	0	0.0	amplxe-runss	func@0x70f510	[Unknown]	0x70f510
func@0x70f540	0.0	100.0	0.0		0.0		0.0	0.0	0.0	8000240	800024	0	0	0	0	0.0	amplxe-runss	func@0x70f540	[Unknown]	0x70f540
func@0x70f570	0.0				0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	amplxe-runss	func@0x70f570	[Unknown]	0x70f570
func@0x70f5d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	amplxe-runss	func@0x70f5d0	[Unknown]	0x70f5d0
func@0x70f600	0.0		0.0		0.0		0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	amplxe-runss	func@0x70f600	[Unknown]	0x70f600
func@0x70f6e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70f6e0	[Unknown]	0x70f6e0
func@0x70f710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	amplxe-runss	func@0x70f710	[Unknown]	0x70f710
func@0x70f740	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f740	[Unknown]	0x70f740
func@0x70f7a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f7a0	[Unknown]	0x70f7a0
func@0x70f7d0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f7d0	[Unknown]	0x70f7d0
func@0x70f800	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5600168	0	0	0	0	0	0.0	amplxe-runss	func@0x70f800	[Unknown]	0x70f800
func@0x70f830	0.0				0.0	0.0	0.0	0.0	0.0	11200336	1600048	0	0	0	0	0.0	amplxe-runss	func@0x70f830	[Unknown]	0x70f830
func@0x70f940	0.0				0.0		0.0	0.0	0.0	800024	800024	0	0	0	0	1.000000	amplxe-runss	func@0x70f940	[Unknown]	0x70f940
func@0x70f970	0.0				0.0		0.0	0.0	0.0	4000120	800024	800024	0	0	0	1.000000	amplxe-runss	func@0x70f970	[Unknown]	0x70f970
func@0x70f9f0	0.0	0.0			0.0		0.0	0.0	0.0	0	0	0	0	0	0	1.000000	amplxe-runss	func@0x70f9f0	[Unknown]	0x70f9f0
func@0x70fa20	0.0	60.0			0.0		0.0	0.0	0.0	8800264	6400192	0	0	0	0	0.0	amplxe-runss	func@0x70fa20	[Unknown]	0x70fa20
func@0x70fa70	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	amplxe-runss	func@0x70fa70	[Unknown]	0x70fa70
func@0x70fad0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	amplxe-runss	func@0x70fad0	[Unknown]	0x70fad0
